donor_id,country_code,zone_id,center_distance_km,travel_time_min,transport_capacity_slots,transfer_cost_usd,route_feasibility_flag,cold_chain_quality_score,area_deprivation_index,area_education_index,area_language_mix
85790,IN,IN-Z037,1.69,3,12,6.45,1,0.997,5,0.553,0.075
85791,JP,JP-Z080,6.41,14,6,8.52,1,0.96,9,0.277,0.089
85792,JP,JP-Z042,11.12,43,35,13.39,1,0.978,2,0.849,0.156
85793,JP,JP-Z092,3.62,16,15,9.23,1,0.986,7,0.381,0.115
85794,DE,DE-Z059,8.76,35,31,12.7,1,0.977,5,0.63,0.593
85795,US,US-Z022,35.0,138,7,23.85,0,0.938,9,0.326,0.092
85796,UG,UG-Z070,20.12,48,8,15.5,1,0.843,8,0.324,0.269
85797,TR,TR-Z040,6.71,32,10,9.51,0,0.99,3,0.798,0.579
85798,JP,JP-Z086,5.66,17,7,8.7,1,0.991,1,0.952,0.214
85799,MX,MX-Z009,11.9,54,44,13.87,1,0.913,6,0.482,0.122
85800,JP,JP-Z044,5.95,15,33,11.07,1,0.946,10,0.098,0.431
85801,US,US-Z027,5.33,13,24,10.04,1,0.999,3,0.798,0.261
85802,TR,TR-Z094,3.99,14,16,7.11,1,0.981,9,0.171,0.594
85803,BR,BR-Z087,16.35,34,26,16.82,1,0.94,6,0.515,0.348
85804,BR,BR-Z098,0.98,4,35,5.89,1,0.991,1,0.922,0.15
85805,US,US-Z074,2.36,9,45,8.49,1,0.995,10,0.297,0.244
85806,MX,MX-Z057,4.5,10,7,9.84,0,0.971,7,0.452,0.195
85807,BR,BR-Z056,2.71,10,22,8.07,1,0.984,6,0.513,0.218
85808,DE,DE-Z080,9.08,36,9,13.62,0,0.913,4,0.62,0.172
85809,TR,TR-Z050,3.17,11,19,6.86,1,0.988,3,0.755,0.419
85810,US,US-Z041,3.47,12,25,7.3,1,0.967,2,0.863,0.32
85811,UG,UG-Z057,6.38,29,6,9.17,1,0.985,9,0.235,0.324
85812,JP,JP-Z092,1.09,2,33,5.8,1,0.991,6,0.591,0.147
85813,JP,JP-Z076,20.24,69,45,18.62,1,0.893,7,0.391,0.226
85814,BR,BR-Z012,4.31,11,42,10.69,1,0.98,1,0.912,0.079
85815,UG,UG-Z025,16.69,62,5,15.58,1,0.838,9,0.223,0.061
85816,UG,UG-Z077,13.49,45,33,14.15,1,0.875,4,0.598,0.469
85817,TR,TR-Z058,1.97,5,49,6.59,1,0.992,8,0.283,0.225
85818,CN,CN-Z040,4.82,16,8,9.37,1,0.953,9,0.365,0.473
85819,MX,MX-Z034,19.55,65,13,18.86,1,0.827,6,0.494,0.302
85820,CN,CN-Z080,1.26,5,17,8.65,1,0.996,9,0.25,0.355
85821,DE,DE-Z092,2.41,10,31,9.02,1,0.979,3,0.759,0.201
85822,UG,UG-Z026,2.93,8,8,9.62,1,0.978,6,0.454,0.327
85823,UG,UG-Z088,5.4,20,8,9.2,1,0.995,1,0.925,0.205
85824,MX,MX-Z034,5.31,10,43,12.32,1,0.968,7,0.349,0.139
85825,CN,CN-Z011,25.38,72,36,20.89,1,0.951,5,0.651,0.396
85826,BR,BR-Z036,8.97,32,7,11.67,1,0.997,2,0.841,0.5
85827,CN,CN-Z066,5.27,25,6,12.56,1,1.0,7,0.416,0.173
85828,IN,IN-Z049,5.52,16,19,12.6,1,0.987,5,0.556,0.205
85829,BR,BR-Z077,11.53,48,46,14.29,1,0.92,1,0.906,0.119
85830,CN,CN-Z033,7.32,24,11,9.14,1,0.952,9,0.159,0.1
85831,BR,BR-Z036,3.86,15,15,7.79,1,0.967,1,0.984,0.272
85832,CN,CN-Z099,5.67,21,32,11.93,1,0.961,9,0.212,0.391
85833,MX,MX-Z046,12.77,60,32,12.43,1,0.991,1,0.974,0.309
85834,TR,TR-Z064,13.46,33,28,14.35,1,0.977,10,0.173,0.097
85835,TR,TR-Z077,6.05,20,49,11.5,1,0.947,5,0.518,0.389
85836,IN,IN-Z048,6.29,21,28,11.09,1,0.955,5,0.597,0.499
85837,JP,JP-Z048,3.6,11,13,8.14,1,0.984,3,0.767,0.487
85838,CN,CN-Z022,3.34,12,24,7.55,1,0.989,10,0.129,0.368
85839,US,US-Z089,3.75,14,28,10.0,1,0.982,5,0.56,0.124
85840,UG,UG-Z011,7.8,22,33,11.79,1,0.925,1,0.917,0.097
85841,UG,UG-Z091,1.85,4,48,6.26,1,0.994,6,0.525,0.189
85842,IN,IN-Z001,2.33,5,7,10.6,1,0.978,5,0.572,0.287
85843,UG,UG-Z020,29.7,145,23,24.79,1,0.773,3,0.69,0.189
85844,CN,CN-Z007,19.82,46,13,18.48,1,0.865,3,0.645,0.117
85845,DE,DE-Z053,2.44,10,5,9.02,1,0.976,8,0.341,0.012
85846,IN,IN-Z020,21.81,82,20,19.29,1,0.995,6,0.436,0.501
85847,CN,CN-Z019,12.48,43,7,12.19,1,0.952,5,0.59,0.292
85848,IN,IN-Z067,17.14,56,47,17.44,1,0.973,8,0.227,0.033
85849,TR,TR-Z005,8.55,33,38,14.26,1,0.949,1,0.879,0.553
85850,JP,JP-Z006,4.05,12,45,8.64,1,0.989,2,0.771,0.375
85851,TR,TR-Z080,3.0,13,13,8.85,1,0.981,9,0.28,0.16
85852,TR,TR-Z054,9.04,20,24,14.43,1,0.921,8,0.389,0.206
85853,MX,MX-Z021,8.1,20,38,13.5,1,0.972,10,0.088,0.61
85854,TR,TR-Z074,2.63,12,6,10.76,1,0.99,9,0.21,0.421
85855,US,US-Z049,10.09,33,38,13.13,1,0.902,4,0.67,0.378
85856,IN,IN-Z008,2.56,11,14,10.42,1,0.982,5,0.524,0.256
85857,IN,IN-Z079,14.72,52,15,15.26,0,0.882,2,0.802,0.203
85858,CN,CN-Z051,1.77,7,5,8.8,1,0.987,8,0.382,0.672
85859,MX,MX-Z088,2.78,8,8,6.88,1,0.995,4,0.714,0.405
85860,JP,JP-Z042,2.21,8,48,7.17,1,0.987,9,0.234,0.168
85861,UG,UG-Z056,3.94,16,33,11.05,1,0.969,10,0.093,0.169
85862,IN,IN-Z069,11.56,29,39,12.5,1,0.965,6,0.473,0.187
85863,BR,BR-Z042,4.43,12,43,9.83,1,0.992,1,0.984,0.235
85864,TR,TR-Z076,1.42,5,42,9.19,0,0.997,5,0.667,0.161
85865,DE,DE-Z029,18.4,89,49,18.89,1,0.892,8,0.332,0.092
85866,BR,BR-Z082,4.2,20,26,11.21,1,0.992,4,0.604,0.337
85867,BR,BR-Z048,10.2,26,34,11.49,1,0.93,9,0.173,0.546
85868,MX,MX-Z037,11.14,32,45,10.81,1,0.921,4,0.741,0.504
85869,DE,DE-Z044,20.79,79,34,20.19,1,0.865,3,0.712,0.132
85870,CN,CN-Z003,3.31,6,46,9.83,1,0.988,4,0.723,0.321
85871,MX,MX-Z027,9.25,20,33,10.83,1,0.952,2,0.794,0.029
85872,US,US-Z022,10.16,47,17,10.56,1,0.994,8,0.275,0.092
85873,TR,TR-Z070,6.05,17,32,8.57,1,0.994,6,0.468,0.379
85874,BR,BR-Z019,1.53,3,15,8.85,1,0.997,7,0.398,0.05
85875,JP,JP-Z090,19.32,74,31,16.33,1,0.825,7,0.475,0.517
85876,IN,IN-Z082,26.02,81,17,22.74,1,0.813,6,0.525,0.577
85877,US,US-Z094,15.9,34,9,17.18,1,0.853,2,0.872,0.286
85878,MX,MX-Z068,20.58,102,10,16.01,1,0.813,10,0.137,0.31
85879,BR,BR-Z048,4.1,13,35,8.15,1,0.973,1,0.954,0.228
85880,UG,UG-Z018,4.85,14,45,8.97,1,0.972,6,0.455,0.143
85881,IN,IN-Z080,12.48,36,28,15.73,0,0.895,9,0.289,0.424
85882,BR,BR-Z028,5.08,12,49,12.28,1,0.99,3,0.749,0.303
85883,BR,BR-Z042,6.63,32,34,8.79,1,0.988,7,0.416,0.318
85884,TR,TR-Z097,4.43,17,6,11.56,1,0.962,9,0.258,0.208
85885,IN,IN-Z012,14.65,52,7,15.22,1,0.877,7,0.384,0.298
85886,BR,BR-Z066,2.41,5,12,10.92,1,0.983,2,0.891,0.273
85887,US,US-Z020,15.08,68,40,15.51,1,0.95,1,0.853,0.392
85888,DE,DE-Z079,7.4,16,31,11.46,1,0.994,10,0.236,0.66
85889,BR,BR-Z039,3.5,11,18,8.16,1,0.975,3,0.714,0.36
85890,BR,BR-Z064,8.37,21,45,10.68,1,0.932,4,0.724,0.144
85891,DE,DE-Z088,7.65,29,33,13.73,1,0.953,1,0.982,0.165
85892,BR,BR-Z052,17.16,82,22,17.06,1,0.851,2,0.873,0.43
85893,US,US-Z061,4.53,11,13,12.23,1,0.972,9,0.188,0.463
85894,JP,JP-Z034,12.47,33,48,15.8,0,0.887,1,0.911,0.227
85895,TR,TR-Z002,10.5,24,34,12.3,1,0.94,7,0.427,0.189
85896,IN,IN-Z034,19.99,41,5,19.6,1,0.999,7,0.472,0.103
85897,TR,TR-Z092,3.66,11,37,11.12,1,0.978,8,0.372,0.114
85898,JP,JP-Z019,1.67,7,31,8.54,1,0.986,5,0.68,0.268
85899,IN,IN-Z060,3.8,14,46,9.31,1,0.99,9,0.255,0.435
85900,TR,TR-Z096,6.97,17,9,12.98,1,0.936,5,0.595,0.065
85901,CN,CN-Z032,6.67,28,32,12.72,1,0.969,7,0.434,0.071
85902,IN,IN-Z050,38.81,144,43,28.17,1,0.811,4,0.663,0.152
85903,IN,IN-Z029,8.87,34,44,10.47,1,0.944,4,0.638,0.035
85904,US,US-Z036,8.0,29,20,9.39,1,0.928,2,0.884,0.082
85905,DE,DE-Z002,13.95,66,42,16.65,1,0.988,2,0.812,0.107
85906,DE,DE-Z044,9.43,41,39,11.19,1,0.906,3,0.72,0.455
85907,JP,JP-Z038,10.78,50,23,13.91,1,0.911,6,0.533,0.375
85908,US,US-Z039,5.54,18,40,8.98,1,0.981,7,0.459,0.697
85909,MX,MX-Z065,14.89,53,48,16.28,1,0.977,1,0.968,0.471
85910,MX,MX-Z024,2.53,10,29,11.16,1,0.992,10,0.107,0.281
85911,UG,UG-Z009,13.75,68,42,15.98,1,0.957,4,0.687,0.075
85912,BR,BR-Z083,8.57,21,31,10.2,1,0.996,4,0.75,0.261
85913,IN,IN-Z022,5.58,13,40,9.41,1,0.972,2,0.915,0.29
85914,TR,TR-Z095,10.5,31,20,14.41,1,0.957,10,0.131,0.255
85915,UG,UG-Z089,3.91,17,14,9.68,1,0.965,6,0.456,0.838
85916,CN,CN-Z012,31.89,121,33,23.91,1,0.756,6,0.493,0.378
85917,IN,IN-Z075,20.38,50,31,15.72,1,0.833,6,0.506,0.219
85918,DE,DE-Z087,3.31,8,42,11.26,1,0.971,5,0.505,0.213
85919,US,US-Z006,2.99,13,41,8.77,1,0.977,8,0.365,0.071
85920,BR,BR-Z079,3.94,9,31,7.99,1,0.973,9,0.226,0.495
85921,CN,CN-Z019,4.19,13,32,9.01,1,0.984,5,0.684,0.204
85922,CN,CN-Z009,19.79,57,13,18.69,0,0.974,8,0.33,0.166
85923,BR,BR-Z092,4.36,19,42,10.27,1,0.991,7,0.405,0.231
85924,DE,DE-Z030,6.62,24,9,12.82,1,0.948,6,0.497,0.154
85925,DE,DE-Z090,4.03,9,34,11.03,1,0.986,7,0.333,0.115
85926,DE,DE-Z063,10.73,51,35,13.73,1,0.922,6,0.544,0.337
85927,UG,UG-Z061,5.81,13,48,10.19,1,0.946,7,0.365,0.193
85928,UG,UG-Z084,5.74,12,41,12.38,1,0.964,9,0.195,0.148
85929,DE,DE-Z036,2.12,7,42,8.76,1,0.997,8,0.261,0.077
85930,TR,TR-Z051,2.77,11,31,9.04,1,0.99,10,0.132,0.211
85931,UG,UG-Z030,1.81,5,5,9.97,1,0.992,8,0.351,0.509
85932,US,US-Z034,8.28,23,14,13.91,1,0.931,9,0.313,0.187
85933,BR,BR-Z018,1.79,7,45,7.61,1,0.996,10,0.108,0.037
85934,UG,UG-Z003,5.08,12,23,10.65,1,0.981,1,0.832,0.242
85935,BR,BR-Z067,5.44,14,17,10.34,1,0.988,9,0.206,0.302
85936,DE,DE-Z091,21.07,93,38,18.38,1,0.976,1,0.894,0.13
85937,CN,CN-Z025,3.85,17,47,7.4,1,0.995,7,0.427,0.054
85938,TR,TR-Z012,9.62,32,6,14.73,1,0.959,10,0.162,0.16
85939,TR,TR-Z044,24.12,87,17,19.79,1,0.978,7,0.4,0.052
85940,BR,BR-Z021,6.84,15,39,8.62,1,0.949,4,0.619,0.12
85941,CN,CN-Z042,17.02,55,47,17.04,1,0.942,1,0.908,0.229
85942,BR,BR-Z092,4.1,11,47,11.46,1,0.968,10,0.117,0.201
85943,MX,MX-Z024,8.62,25,8,9.72,1,0.923,7,0.411,0.401
85944,US,US-Z013,15.63,50,25,17.49,1,0.903,5,0.629,0.065
85945,MX,MX-Z012,3.85,17,31,7.11,1,0.98,6,0.529,0.236
85946,CN,CN-Z075,12.59,48,42,13.7,1,0.905,5,0.596,0.372
85947,JP,JP-Z050,29.39,96,26,23.33,1,0.811,3,0.773,0.306
85948,TR,TR-Z020,8.76,38,47,10.54,1,0.998,1,0.943,0.152
85949,MX,MX-Z032,11.52,52,21,11.05,1,0.963,1,1.0,0.644
85950,MX,MX-Z031,7.01,24,34,10.73,1,0.975,5,0.642,0.323
85951,TR,TR-Z088,8.4,39,10,9.78,1,0.922,8,0.278,0.312
85952,BR,BR-Z014,14.76,39,12,12.67,1,0.885,7,0.378,0.153
85953,UG,UG-Z045,5.5,16,39,8.9,1,0.979,2,0.795,0.744
85954,TR,TR-Z032,6.89,25,37,9.65,1,0.969,10,0.209,0.23
85955,CN,CN-Z023,5.15,20,29,10.56,1,0.986,3,0.843,0.138
85956,IN,IN-Z063,25.61,97,33,22.64,1,0.831,1,0.887,0.325
85957,UG,UG-Z040,4.64,19,31,7.69,1,0.976,9,0.246,0.388
85958,UG,UG-Z083,16.8,60,9,14.48,1,0.917,6,0.473,0.361
85959,DE,DE-Z079,28.9,115,47,21.54,0,0.727,4,0.646,0.428
85960,JP,JP-Z078,9.2,26,43,10.95,1,0.988,2,0.789,0.452
85961,UG,UG-Z019,9.97,25,36,14.94,1,0.931,9,0.235,0.216
85962,TR,TR-Z013,18.72,39,40,18.42,1,0.821,8,0.314,0.133
85963,BR,BR-Z008,2.19,4,23,6.16,1,0.994,8,0.339,0.097
85964,MX,MX-Z004,11.9,30,37,14.79,1,0.959,5,0.589,0.323
85965,US,US-Z031,19.21,56,18,18.47,1,0.892,10,0.078,0.333
85966,JP,JP-Z002,14.08,65,9,14.99,1,0.986,1,0.967,0.14
85967,DE,DE-Z030,10.43,42,48,12.48,1,0.903,2,0.724,0.12
85968,CN,CN-Z083,15.54,73,28,16.59,1,0.996,5,0.551,0.473
85969,CN,CN-Z083,5.24,22,18,10.36,1,0.963,6,0.501,0.456
85970,CN,CN-Z062,4.34,8,24,8.67,1,0.958,7,0.469,0.122
85971,IN,IN-Z028,7.93,30,19,9.08,1,0.974,9,0.332,0.328
85972,CN,CN-Z019,2.5,6,38,7.09,1,0.98,2,0.841,0.248
85973,JP,JP-Z087,13.79,44,35,12.27,1,0.974,10,0.092,0.361
85974,MX,MX-Z053,12.41,27,6,13.98,1,0.902,5,0.58,0.223
85975,JP,JP-Z085,4.61,14,22,12.1,1,0.97,2,0.788,0.421
85976,BR,BR-Z091,7.32,23,7,10.03,1,0.982,9,0.309,0.247
85977,BR,BR-Z042,30.96,68,36,23.25,1,0.995,9,0.211,0.229
85978,UG,UG-Z030,3.18,9,47,8.42,1,0.979,2,0.812,0.289
85979,DE,DE-Z033,7.97,27,31,9.51,1,0.992,7,0.321,0.457
85980,TR,TR-Z067,9.02,18,34,14.02,1,0.941,4,0.644,0.252
85981,DE,DE-Z021,8.01,26,28,13.31,1,0.968,3,0.817,0.349
85982,CN,CN-Z041,1.8,4,28,10.31,1,0.987,4,0.607,0.158
85983,UG,UG-Z063,5.07,12,41,12.45,1,0.968,2,0.871,0.332
85984,US,US-Z098,4.06,16,17,9.22,1,0.995,2,0.914,0.293
85985,TR,TR-Z078,47.66,227,26,31.26,1,0.764,1,0.96,0.07
85986,DE,DE-Z065,1.71,4,36,7.48,1,0.983,9,0.183,0.348
85987,CN,CN-Z015,28.14,101,23,22.45,1,0.976,2,0.831,0.325
85988,DE,DE-Z003,7.74,35,30,11.36,1,0.985,9,0.208,0.162
85989,IN,IN-Z051,5.25,20,17,9.21,1,0.953,5,0.521,0.322
85990,TR,TR-Z069,9.6,27,32,10.36,1,0.949,6,0.464,0.262
85991,MX,MX-Z092,5.15,13,34,10.92,1,0.978,4,0.683,0.125
85992,MX,MX-Z031,13.2,46,38,12.57,1,0.885,5,0.65,0.604
85993,US,US-Z061,22.49,70,47,20.2,1,0.874,6,0.517,0.695
85994,CN,CN-Z074,12.77,57,7,14.38,1,0.897,5,0.614,0.334
85995,MX,MX-Z005,27.67,64,26,18.99,1,0.895,2,0.855,0.413
85996,UG,UG-Z079,6.75,17,13,8.51,1,0.984,8,0.304,0.583
85997,CN,CN-Z095,3.25,11,35,9.45,1,0.993,6,0.46,0.149
85998,UG,UG-Z063,13.29,33,44,12.9,1,0.959,3,0.717,0.325
85999,DE,DE-Z040,23.21,53,20,19.16,1,0.931,9,0.245,0.417
86000,DE,DE-Z019,5.19,21,49,11.64,1,0.959,2,0.768,0.541
86001,DE,DE-Z057,7.5,21,28,10.82,1,0.967,3,0.789,0.064
86002,BR,BR-Z028,1.39,6,17,8.02,1,1.0,3,0.742,0.188
86003,UG,UG-Z092,9.18,39,7,11.33,1,0.927,3,0.711,0.143
86004,BR,BR-Z012,1.26,5,26,8.84,1,0.993,4,0.704,0.301
86005,UG,UG-Z019,2.47,10,32,9.22,1,0.989,9,0.299,0.501
86006,IN,IN-Z085,3.94,8,13,10.0,1,0.967,5,0.556,0.24
86007,TR,TR-Z067,7.9,33,31,10.33,1,0.945,6,0.477,0.041
86008,CN,CN-Z004,2.72,7,42,6.41,1,0.976,3,0.767,0.579
86009,TR,TR-Z054,7.93,31,36,11.65,1,0.962,6,0.485,0.209
86010,UG,UG-Z049,10.49,39,28,12.74,1,0.942,9,0.227,0.215
86011,CN,CN-Z046,11.11,53,18,11.13,1,0.985,10,0.261,0.103
86012,IN,IN-Z003,25.14,113,22,18.99,1,0.856,6,0.492,0.457
86013,DE,DE-Z093,6.29,21,22,11.23,1,0.955,7,0.437,0.17
86014,UG,UG-Z039,1.33,3,29,9.92,1,0.987,6,0.469,0.43
86015,JP,JP-Z074,12.42,30,16,15.43,1,0.886,3,0.688,0.178
86016,US,US-Z099,11.42,30,7,12.37,1,0.936,7,0.473,0.122
86017,US,US-Z042,8.95,20,15,11.08,1,0.954,2,0.871,0.146
86018,CN,CN-Z003,3.91,14,24,9.37,1,0.967,10,0.235,0.165
86019,MX,MX-Z051,7.56,29,9,10.0,1,0.927,10,0.166,0.231
86020,UG,UG-Z080,10.78,22,16,10.97,1,0.936,1,0.928,0.192
86021,CN,CN-Z030,22.98,87,35,18.69,1,0.794,3,0.804,0.085
86022,IN,IN-Z026,10.56,45,27,13.12,1,0.975,10,0.173,0.358
86023,TR,TR-Z065,6.47,21,37,10.56,1,0.963,9,0.359,0.27
86024,DE,DE-Z016,2.03,4,38,7.87,1,0.989,9,0.197,0.384
86025,US,US-Z019,6.9,27,21,10.21,1,0.95,8,0.344,0.645
86026,MX,MX-Z076,10.74,37,25,14.64,1,0.923,6,0.465,0.686
86027,BR,BR-Z005,5.16,24,48,8.94,1,0.986,1,0.985,0.289
86028,JP,JP-Z055,6.72,15,38,12.34,1,0.96,3,0.76,0.324
86029,MX,MX-Z088,9.31,24,5,12.89,1,1.0,4,0.558,0.193
86030,CN,CN-Z022,3.93,17,42,9.02,0,0.977,6,0.409,0.063
86031,MX,MX-Z075,15.91,42,38,15.89,1,0.909,3,0.717,0.236
86032,TR,TR-Z026,4.19,12,42,9.51,1,0.976,2,0.749,0.155
86033,TR,TR-Z056,3.77,14,22,9.28,1,0.98,5,0.527,0.317
86034,JP,JP-Z021,7.02,18,31,11.75,1,0.966,10,0.169,0.275
86035,MX,MX-Z049,10.02,38,39,14.21,1,0.967,2,0.872,0.093
86036,MX,MX-Z009,7.7,30,36,11.19,1,0.986,2,0.849,0.388
86037,US,US-Z089,5.47,13,18,8.63,1,0.973,5,0.507,0.616
86038,DE,DE-Z031,1.09,3,44,9.49,1,0.996,5,0.629,0.169
86039,US,US-Z045,27.27,101,48,20.7,1,0.944,6,0.474,0.454
86040,JP,JP-Z063,22.95,63,44,19.65,1,0.848,1,0.823,0.135
86041,JP,JP-Z003,11.79,25,9,15.13,1,0.97,5,0.625,0.259
86042,DE,DE-Z025,5.42,16,16,8.02,1,0.983,10,0.234,0.197
86043,BR,BR-Z038,0.76,2,18,9.85,1,0.997,5,0.6,0.359
86044,CN,CN-Z089,3.78,17,47,8.16,1,0.981,6,0.521,0.181
86045,MX,MX-Z028,15.44,51,22,15.31,1,0.892,8,0.311,0.089
86046,BR,BR-Z073,31.99,149,44,24.85,1,0.888,7,0.394,0.458
86047,MX,MX-Z031,16.6,79,18,17.2,1,0.96,9,0.337,0.047
86048,UG,UG-Z023,12.08,53,22,13.9,1,0.996,10,0.176,0.094
86049,BR,BR-Z073,1.79,5,12,9.1,1,0.985,1,0.832,0.238
86050,TR,TR-Z052,13.29,27,42,11.81,1,0.873,8,0.272,0.225
86051,DE,DE-Z019,3.13,13,31,7.04,1,0.974,5,0.57,0.178
86052,BR,BR-Z066,4.87,12,47,8.17,1,0.985,10,0.098,0.318
86053,UG,UG-Z062,2.78,8,25,11.34,1,0.977,10,0.168,0.112
86054,JP,JP-Z099,17.09,40,26,18.45,1,0.97,4,0.701,0.174
86055,TR,TR-Z009,6.48,19,11,13.15,1,0.948,8,0.297,0.237
86056,JP,JP-Z094,10.18,31,32,11.19,0,0.906,7,0.45,0.337
86057,UG,UG-Z083,4.18,17,28,10.09,1,0.98,6,0.537,0.338
86058,DE,DE-Z061,6.45,22,39,11.76,1,0.983,6,0.455,0.132
86059,DE,DE-Z096,11.53,46,48,12.8,1,0.893,3,0.704,0.257
86060,TR,TR-Z021,12.25,47,14,13.62,1,0.959,1,0.878,0.358
86061,MX,MX-Z003,5.01,17,49,9.18,1,0.982,2,0.969,0.105
86062,MX,MX-Z023,3.65,13,34,8.2,0,0.995,8,0.302,0.184
86063,US,US-Z024,6.76,16,30,11.75,1,0.975,6,0.474,0.322
86064,UG,UG-Z098,33.81,148,24,26.15,0,0.972,10,0.188,0.426
86065,IN,IN-Z053,2.66,6,23,10.77,0,0.986,7,0.436,0.241
86066,BR,BR-Z017,15.55,69,19,14.69,1,0.891,9,0.341,0.079
86067,BR,BR-Z089,5.34,17,43,8.6,1,0.966,10,0.088,0.182
86068,BR,BR-Z066,3.77,10,16,8.92,1,0.974,5,0.466,0.365
86069,BR,BR-Z034,16.85,62,8,14.6,1,0.931,3,0.73,0.566
86070,UG,UG-Z054,18.33,86,15,15.39,1,0.837,1,0.892,0.188
86071,BR,BR-Z048,18.93,61,33,15.84,1,0.934,2,0.905,0.081
86072,UG,UG-Z031,1.46,4,34,9.13,1,0.989,5,0.55,0.366
86073,TR,TR-Z021,20.76,92,40,18.75,1,0.823,2,0.857,0.087
86074,MX,MX-Z011,7.69,34,31,12.33,1,0.984,9,0.314,0.147
86075,CN,CN-Z041,9.26,37,39,12.54,1,0.922,6,0.477,0.757
86076,CN,CN-Z098,6.06,28,19,12.96,1,0.944,1,0.942,0.381
86077,DE,DE-Z069,9.84,41,14,11.45,1,0.931,4,0.667,0.175
86078,TR,TR-Z010,19.94,78,15,18.17,1,0.973,1,0.905,0.113
86079,MX,MX-Z038,7.71,22,37,11.68,1,0.976,4,0.636,0.164
86080,CN,CN-Z088,3.9,8,38,7.74,1,0.97,3,0.68,0.551
86081,BR,BR-Z023,9.17,26,33,13.19,1,0.909,7,0.419,0.331
86082,BR,BR-Z016,20.3,56,17,16.24,1,0.935,9,0.29,0.248
86083,CN,CN-Z012,18.53,78,18,18.68,1,0.994,9,0.278,0.234
86084,UG,UG-Z050,9.45,38,39,11.71,1,0.94,3,0.709,0.339
86085,JP,JP-Z016,15.64,56,20,17.57,1,0.982,9,0.183,0.288
86086,MX,MX-Z098,3.49,9,42,10.85,1,0.987,7,0.426,0.46
86087,CN,CN-Z078,34.12,147,5,22.6,1,0.992,6,0.531,0.106
86088,US,US-Z021,8.18,37,20,12.39,1,0.964,1,0.912,0.14
86089,BR,BR-Z001,38.58,128,27,27.63,1,0.956,10,0.25,0.171
86090,TR,TR-Z038,4.85,11,7,10.33,1,0.956,1,0.978,0.129
86091,IN,IN-Z064,7.28,24,22,9.78,1,0.989,7,0.362,0.113
86092,UG,UG-Z095,6.28,14,23,10.11,1,0.998,5,0.603,0.355
86093,IN,IN-Z044,16.07,69,27,16.42,1,0.875,1,0.923,0.09
86094,TR,TR-Z052,5.41,20,18,11.15,1,0.98,8,0.405,0.226
86095,DE,DE-Z036,3.22,7,45,10.26,1,0.98,10,0.155,0.397
86096,DE,DE-Z033,15.59,55,15,17.11,1,0.98,1,0.906,0.127
86097,US,US-Z095,18.72,57,13,14.47,1,0.886,2,0.895,0.309
86098,UG,UG-Z020,33.51,124,10,22.97,1,0.94,9,0.238,0.169
86099,JP,JP-Z033,5.01,19,11,8.86,1,0.953,3,0.75,0.261
86100,BR,BR-Z028,25.97,63,46,19.09,1,0.834,3,0.697,0.212
86101,MX,MX-Z030,13.23,53,39,16.08,1,0.905,6,0.471,0.321
86102,CN,CN-Z020,2.0,6,37,8.47,1,0.995,10,0.133,0.526
86103,BR,BR-Z006,2.03,6,8,7.2,1,0.99,8,0.362,0.396
86104,DE,DE-Z061,2.99,7,42,6.74,1,0.973,5,0.569,0.195
86105,JP,JP-Z011,6.92,16,12,12.04,1,0.932,3,0.709,0.275
86106,UG,UG-Z023,13.0,36,47,14.19,1,0.988,1,0.903,0.401
86107,IN,IN-Z069,6.56,27,7,10.59,1,0.987,8,0.345,0.119
86108,US,US-Z019,9.2,24,37,11.22,1,0.958,5,0.617,0.246
86109,CN,CN-Z035,10.31,35,33,13.83,1,0.933,7,0.474,0.182
86110,JP,JP-Z071,6.44,14,44,11.94,1,0.957,1,0.917,0.332
86111,BR,BR-Z034,4.91,10,30,10.86,1,0.989,4,0.53,0.301
86112,CN,CN-Z021,16.41,43,47,16.33,1,0.938,10,0.202,0.236
86113,BR,BR-Z089,3.58,16,39,7.15,0,0.975,7,0.43,0.174
86114,DE,DE-Z065,20.98,66,30,16.47,1,0.948,8,0.294,0.428
86115,JP,JP-Z033,17.37,74,30,14.56,1,0.847,8,0.38,0.103
86116,US,US-Z039,14.27,45,44,16.68,1,0.963,4,0.649,0.145
86117,DE,DE-Z002,8.08,34,37,13.67,1,0.949,9,0.265,0.42
86118,IN,IN-Z044,20.5,76,33,18.81,1,0.994,3,0.744,0.165
86119,CN,CN-Z016,4.64,13,36,7.64,1,0.986,7,0.501,0.351
86120,DE,DE-Z059,3.38,16,11,7.4,1,0.99,7,0.497,0.131
86121,IN,IN-Z001,5.05,13,48,9.87,1,0.951,10,0.17,0.154
86122,TR,TR-Z039,10.07,39,32,12.13,1,0.949,3,0.81,0.291
86123,DE,DE-Z054,8.97,19,47,13.57,1,0.923,4,0.666,0.792
86124,BR,BR-Z033,7.47,31,32,11.05,1,0.983,6,0.491,0.289
86125,DE,DE-Z041,3.48,11,26,7.54,1,0.969,8,0.312,0.101
86126,DE,DE-Z073,6.75,31,41,10.26,1,0.948,8,0.384,0.268
86127,UG,UG-Z034,3.08,13,26,10.1,1,0.97,8,0.345,0.086
86128,US,US-Z022,16.0,47,49,13.29,1,0.897,7,0.401,0.06
86129,JP,JP-Z081,10.0,34,41,14.91,1,0.955,8,0.317,0.138
